Step,Link,Average Link Speed,Average Link Occupancy,Average Running Vehicles,Average Halting Vehicles,Average CO Emission,Average CO2 Emission,Average HC Emission,Average PMx Emission,Average NOx Emission,Average Fuel Consumption
2051 - 2100,gneE56-n,12.753441069002358,0.021955147011611206,1.14,0.0,37.47651834104197,3006.4309512160235,0.24060286022960814,0.04756386016050215,1.1895954436396474,1.2923374425987009
2051 - 2100,gneE57,6.866554568395207,0.06649860261668943,3.56,1.36,202.57184464655046,7475.799162566709,1.096999379783055,0.14270797344538816,3.1144667238030554,3.2135859801357447
2051 - 2100,gneE58,4.460632506979987,0.055717034195559005,2.92,1.72,251.73281683892475,5806.45663877205,1.281587749765675,0.1219320770205345,2.4943868505773805,2.496057243781124
2051 - 2100,gneE59,6.1126639474457285,0.1711793891050931,9.04,3.38,530.8637106549573,15820.70164156581,2.786861014736244,0.3166361618892212,6.725427336620912,6.800830346217065
2051 - 2100,gneE60,5.382378565786809,0.08968830894260121,4.74,2.64,404.6981852318568,9290.551357963943,2.058450384425518,0.1975077075356812,3.9910915598526255,3.993785775108451
2051 - 2100,gneE61,8.070895637640824,0.0746076394406969,3.84,3.06,516.5060091805483,9577.60597003147,2.5767254584128083,0.22815700997537866,4.329331676726928,4.117225596326366
2051 - 2100,gneE62,5.601757537405765,0.136860748205089,7.24,3.36,473.11040151779605,12268.167885026043,2.441954903539083,0.2591806649300255,5.312690100830471,5.273736806340981
2051 - 2100,gneE63,12.785849102691781,0.06490471378113526,25.92,0.0,477.4470791126449,52996.604261227396,3.3952642769529153,0.7606062853600826,20.12260316029567,22.780994121679118
2051 - 2100,gneE63-n,10.116970958435958,0.08254358514373383,32.72,0.98,1275.7526704950583,76909.83987650086,7.597385276905267,1.2772376630144298,30.78260519199406,33.06046790246539
2051 - 2100,gneE64,12.718693897006203,0.05926530290580421,23.66,0.0,497.29850393561645,50470.7893408298,3.4276969965263895,0.7527953056418473,19.36984795750729,21.695243310134142
2051 - 2100,gneE64-n,9.931334410376571,0.0830420204791504,32.92,1.14,1280.5086684165135,73914.159257869,7.544035894744597,1.240723881835548,29.70398895362696,31.772766124103192
2051 - 2100,gneE65,12.541372331920787,0.05954832900550681,23.84,0.0,470.19354450491005,49924.287422108144,3.2899800393073457,0.7168138997589958,19.00068593236731,21.460347842600804
2051 - 2100,gneE65-n,7.773049910238083,0.10672552897923195,42.36,0.56,2120.737646442021,94253.80637101356,11.855035378449907,1.6898981863928544,38.76068944607884,40.516209254486746
2051 - 2100,gneE66,12.951374329947635,0.05605543569815033,22.4,0.0,419.04441018823803,46565.33029232225,2.978831976419262,0.6741676941214491,17.69408873837978,20.016454480208342
2051 - 2100,gneE66-n,9.314575862759598,0.0897285966823747,35.62,0.7,1562.9488502500253,82462.2082113556,9.036049387735323,1.4232437736116872,33.47426685172444,35.44728116484438
2101 - 2150,gneE32,5.534705622239959,0.17876254519133197,13.72,0.06,911.4030430301993,31062.408449373506,4.877597662471234,0.6155936468475529,13.301922380002322,13.35265200449398
2101 - 2150,gneE33,10.857248710660613,0.11067800382220097,6.0,0.0,182.75984387018016,13646.231811204781,1.1516595753603154,0.22794834284414492,5.477236283201049,5.8659300210181495
2101 - 2150,gneE34,6.763427262155444,0.04982216881688995,3.82,1.4,240.90717349021892,8173.475778921456,1.2875767498242954,0.15628681798175534,3.418321787470816,3.513507997468866
2101 - 2150,gneE35,5.710942309111083,0.1664190960157439,12.58,0.02,776.3495773962205,26694.4972188459,4.156538986125915,0.5085264985992556,11.301949312231166,11.47506358281252
2101 - 2150,gneE36,11.119412103768832,0.09962061589643896,5.56,0.0,249.04801759079194,16662.308452111607,1.5236056388767343,0.29128450520139465,6.795375015076982,7.162411592309655
2101 - 2150,gneE37,4.7263077656641155,0.1380979147565655,10.62,6.32,1006.7306666070115,24279.83329164014,5.152894277868114,0.5251325533205164,10.544567909894266,10.437256878695035
2101 - 2150,gneE38,8.093950502892993,0.10494594731710954,7.98,0.02,478.9012908426383,18708.097838235848,2.6175672955411007,0.34793738601421426,7.798258542988702,8.041944178190962
2101 - 2150,gneE39,11.339929704157166,0.14498173291492916,7.96,0.0,292.01208267259557,21087.18156294086,1.82284439108676,0.35735435447936326,8.530549539030675,9.0644720795768
2101 - 2150,gneE40,7.335090247873016,0.183875214582556,13.94,4.76,1210.5886515555699,38440.38292308294,6.414280228563281,0.7809456552672885,16.476971098317026,16.52423988892382
2101 - 2150,gneE41,9.232583699011345,0.11620765968498131,8.76,0.46,481.1542712999964,19419.739213712153,2.6427101654005494,0.36042729320004335,8.096135014083721,8.347839901891835
2101 - 2150,gneE42,11.962924243133012,0.08318574135257198,4.6,0.0,136.48737074108791,11672.339853521826,0.8928187614976884,0.18710164229152731,4.612975811666754,5.017435496928922
2101 - 2150,gneE44,4.538162691586051,0.11285721621848621,8.66,5.22,752.1898349930842,18519.108912640804,3.858860763948419,0.3998931317980198,8.035772273243024,7.960861911668028
2101 - 2150,gneE45,4.361455765810221,0.016724950585373287,0.88,0.62,88.9066843555946,1773.2965102156313,0.44636067281243264,0.0400661248064193,0.7799768915434293,0.7623038651098194
2101 - 2150,gneE45-n,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101 - 2150,gneE47,0.6194374443356289,0.2440577249575551,23.0,17.18,2566.0308529361146,44568.06480412115,12.729305381573527,1.0792822856612807,20.238604682584963,19.159054303825926
2101 - 2150,gneE47-n,13.773372195023848,0.00021222410865874363,0.02,0.0,1.9652969920446475,99.89634245991382,0.011293291036811901,0.0018593755378229087,0.042114989715158396,0.042941318402778775
2101 - 2150,gneE48,13.75191180402468,0.00037674902100788554,0.04,0.0,5.37593583937768,315.2662571375958,0.032033010384579376,0.006489355380500817,0.1362618761849993,0.13551837679551348
2101 - 2150,gneE48-n,0.6206198258628274,0.2652801358234296,25.0,18.14,2734.579562384857,47360.69459375191,13.562410138260189,1.1489120135453086,21.519881527131528,20.35956199466393
2101 - 2150,gneE49,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2101 - 2150,gneE49-n,2.47139485982916,0.019005625665196917,1.0,0.74,104.14157843659127,1925.244718404892,0.5192839056846665,0.04475799897625996,0.8560528785601101,0.8276277677522049
2101 - 2150,gneE51,10.119813760397163,0.05998154052417746,3.08,0.14,122.92719373471886,8101.646446344151,0.7501175408789115,0.14189698247434582,3.2906092299662344,3.4825531304490225
2101 - 2150,gneE52,9.866691596361774,0.07257802692535,3.76,1.02,254.4507833937467,9745.430803991581,1.3870823087225168,0.1854285875351169,4.076335836081844,4.189212430857814
2101 - 2150,gneE53,2.9498811035035515,0.02047909441661271,1.08,0.72,99.70874069163288,1989.5275840822933,0.5005536804432944,0.04473507829671272,0.8748039167895297,0.8552573579274799
2101 - 2150,gneE53-n,6.409283754131317,0.08776264615805124,4.68,2.78,400.6577862382167,10153.464315913468,2.062822486365263,0.22127209501392833,4.432032542806968,4.364684019615466
2101 - 2150,gneE54,0.7591268548561093,0.061260962049049725,5.74,5.2,863.3714110110542,14482.319849300497,4.27103491155894,0.35465212434030846,6.5832105436407735,6.225724610017243
2101 - 2150,gneE54-n,3.4559886923535856,0.04371816638370119,4.12,2.76,406.184347918709,8523.726126046624,2.048880182175795,0.1877415795393036,3.7169833554570344,3.6641647350330118
2101 - 2150,gneE55,3.450539309135237,0.04350594227504246,4.1,2.78,394.78676438578174,7995.116327684114,1.985195406092446,0.18100738208109363,3.5148744893712864,3.4369315106597536
2101 - 2150,gneE55-n,0.0720191785085098,0.15798713238857606,14.86,14.52,2316.599583498203,37094.837208475044,11.419491292322373,0.9298602636471134,17.007576612439195,15.946551490591185
2101 - 2150,gneE56,4.346067600056298,0.016724950585373287,0.88,0.66,94.58957681762007,1887.2713514471993,0.47449772185286515,0.042748576175075464,0.826928954486523,0.8112994361945599
2101 - 2150,gneE56-n,3.6121550166243868,0.017865288125285102,0.94,0.7,102.7585398899455,2003.2511452393362,0.5150343349916531,0.04671487692804278,0.8901634588755212,0.8611564583592465
2101 - 2150,gneE57,9.78848378636736,0.07304887744291202,3.76,1.12,281.17388346654513,9769.040839108595,1.5103181124617202,0.1953114172054906,4.148665711411506,4.199369310391383
2101 - 2150,gneE58,9.553673693601384,0.07719467453944992,3.94,0.34,149.64338839976685,8647.771773292285,0.8831554399068782,0.1464370041996032,3.4801201689894596,3.7173326220316234
2101 - 2150,gneE59,8.093220559920445,0.1149682665890543,6.0,2.28,547.3909619065812,16066.368731656148,2.8697091216232207,0.3304469305789137,6.900430074572956,6.906427275653806
2101 - 2150,gneE60,7.86791335181416,0.10199622279719733,5.34,0.78,282.2005351460276,12036.096185135682,1.5658583942771542,0.21881057533333062,4.9729387716062625,5.173875274416633
2101 - 2150,gneE61,7.475806378635232,0.115647668959435,6.14,3.36,405.2685787690051,10436.239385308325,2.0890492250014567,0.22020302413445453,4.4936532003130445,4.486247872303168
2101 - 2150,gneE62,8.060138801425147,0.09810311735900229,5.06,2.18,541.7567850261014,13830.999853473686,2.7917109750909264,0.29755716018101763,6.040390797605161,5.945551147457305
2101 - 2150,gneE63,12.552584798844213,0.0687871500184199,27.52,0.0,555.6383142237283,58391.58226043134,3.87566323339063,0.8526292410951397,22.322197265883418,25.100063422701577
2101 - 2150,gneE63-n,10.54992302817205,0.0793668842619463,31.52,2.04,1102.4579132078202,69022.85810371098,6.6224078935179485,1.1261350200539924,27.382003993388008,29.67017545811885
2101 - 2150,gneE64,12.563612259776894,0.057185121373463724,22.88,0.0,503.70213208031754,50489.80277413884,3.4627418953616806,0.7581868381230689,19.45122672277599,21.703410607244667
2101 - 2150,gneE64-n,9.632098613737634,0.08698607726587243,34.58,0.9,1209.588555609457,71031.61724685626,7.155537509636186,1.1651508270777404,28.270629278520413,30.53371037038249
2101 - 2150,gneE65,12.578108119360936,0.05473577020750144,21.92,0.0,434.5581216362764,45360.448651306724,3.024802263195696,0.6651906002938276,17.36307082405928,19.498529846744354
2101 - 2150,gneE65-n,8.222472386958282,0.10560890435834006,42.02,7.64,1777.8535242169246,82808.20136133215,10.023916544335767,1.4626739567745224,33.71837857619465,35.596148884279145
2101 - 2150,gneE66,12.812371619622034,0.059641882815744035,23.86,0.0,498.9174235999884,52071.14749581308,3.4643166474181784,0.7721935114864739,19.94634424536114,22.383163391524405
2101 - 2150,gneE66-n,10.175772645668612,0.08271428767443621,32.84,1.28,1154.542857033228,72265.39479418477,6.93115387932189,1.1773165174684943,28.68880479554497,31.064011780617694
2151 - 2200,gneE32,2.9829121296111705,0.1952131392032518,14.84,3.22,756.6164509993229,18466.915848709716,3.875861327370075,0.38918743131847966,8.04613886296324,7.938436171166557
2151 - 2200,gneE33,11.59023118511695,0.09504155788871045,5.1,0.0,131.33047518015027,10777.259063621508,0.8463983189491779,0.16490442062825483,4.21321313870308,4.632694842870936
2151 - 2200,gneE34,11.653555410706549,0.09148971597037123,6.94,0.22,216.22750658825137,18296.457232520246,1.4104282014047325,0.2985263535321316,7.231266042202261,7.86485513043814
2151 - 2200,gneE35,3.64411132806295,0.2123845217328912,16.26,1.82,924.9337191594806,23892.432876518193,4.767861773034357,0.48973717096639424,10.316564433563524,10.270697046589955
2151 - 2200,gneE36,11.891887291867429,0.12549797761799558,6.84,0.0,204.83919106147735,16879.568724836776,1.3246866618113422,0.2755339136500325,6.709798744223036,7.255796504856114
2151 - 2200,gneE37,10.087382305699142,0.0967575862828904,7.32,0.5,386.6030420396952,19931.48069637595,2.22631736762109,0.35446846629402823,8.146848511859924,8.56775755041279
2151 - 2200,gneE38,4.787219033134611,0.1454989365801747,11.1,2.32,439.76075553511794,13774.589820984396,2.3237588394746123,0.2689664838998378,5.833980742910469,5.921259034138995
2151 - 2200,gneE39,11.377075722232048,0.06671936679114499,3.72,0.0,189.19237252776904,12173.092344547607,1.1469734806048995,0.21802212432519116,5.018926768219167,5.2326863245116435
2151 - 2200,gneE40,5.005199769845972,0.1923793549000858,14.74,7.8,1174.181313496787,30009.276978454156,6.049147160936183,0.6333296264493744,12.947361149315121,12.90015535695577
2151 - 2200,gneE41,4.384870490054221,0.1080126271596586,8.18,2.44,503.0366059701698,13798.027331498442,2.6122377552765044,0.2779902222545183,5.88593857799435,5.931375854288117
2151 - 2200,gneE42,11.57922391702931,0.10717049466015492,6.0,0.0,200.89030942296387,15828.167849916672,1.2856903224035026,0.2648132555829973,6.350628876867766,6.80384116185737
2151 - 2200,gneE44,9.940717299185854,0.09661372152006177,7.34,0.6,343.633747213275,18953.362294230326,2.0085881060564983,0.33438880336098736,7.74245206349411,8.14728540682486
2151 - 2200,gneE45,12.47219186581544,0.02769452353426885,1.42,0.0,42.387392065897636,3616.5502268402633,0.27767016775129977,0.05882857072954076,1.4337538670272751,1.554597931346705
2151 - 2200,gneE45-n,13.929457660086086,0.01767346210255947,0.92,0.0,12.484931326313834,1844.1121003068804,0.09818118597750995,0.025271524857097636,0.6817936133556195,0.7927048124914083
2151 - 2200,gneE47,0.22173928708937815,0.28497575229709676,26.86,26.0,4182.525607183549,67369.88860786917,20.627215490022394,1.6869301042843277,30.871445181306463,28.96135461840593
2151 - 2200,gneE47-n,13.57711378192121,0.018127176758676946,1.72,0.0,62.303496184810335,5604.4261216803625,0.4152723650331574,0.0941975001019313,2.2284370752877765,2.4090932054032788
2151 - 2200,gneE48,12.967105927636203,0.01997798264191332,1.86,0.0,59.765638354224045,4976.729994858852,0.3884526935817722,0.0822803473166769,1.9820382679821646,2.139279239682232
2151 - 2200,gneE48-n,0.14086169582234906,0.30263102099143796,28.54,27.88,4465.679533232909,71604.64171991832,22.015929498813012,1.7960178925737214,32.83456227399826,30.781826970994334
2151 - 2200,gneE49,13.347856697211283,0.019554504149577163,1.06,0.0,15.297736943192206,1882.0402251567366,0.1127574868229077,0.025190390032251656,0.7003535836967962,0.809010951306374
2151 - 2200,gneE49-n,10.40382603532921,0.04168255945732329,2.2,0.38,47.87583816269752,4101.813904887129,0.31270731984415684,0.060597146474144846,1.5754951988765706,1.7632020020268155
2151 - 2200,gneE51,3.3273623286715877,0.05338256136602247,2.78,1.72,225.64307222467994,4967.176440402639,1.1441207959371074,0.11119659232222338,2.189665586100113,2.135267816040995
2151 - 2200,gneE52,4.6022376244622185,0.07919648963468352,4.2,1.64,271.2709457704582,9065.175293357996,1.4481035030712837,0.17973107345166245,3.83548543796816,3.896813741159856
2151 - 2200,gneE53,13.068797363372985,0.015333051399206987,0.82,0.0,42.995957483550086,3132.98601674355,0.27010314225627896,0.05760170271309185,1.2920529300186039,1.346729157171273
2151 - 2200,gneE53-n,11.687177299118046,0.029359474902456686,1.52,0.18,125.5702711623518,5232.214758186607,0.6947408566630174,0.10019192676010476,2.202682018869965,2.249130674722413
2151 - 2200,gneE54,5.318923879308487,0.04355645844127452,4.12,2.12,307.39497143704926,8061.049369873221,1.5884874784095226,0.16750405614406436,3.454812651621721,3.465219245974692
2151 - 2200,gneE54-n,13.146263973743592,0.001959815280593842,0.12,0.04,18.15331446011924,380.26958205914116,0.0915742821374013,0.008689802939346167,0.1704179307327779,0.16346891488656212
2151 - 2200,gneE55,13.147605907394457,0.00197014366731546,0.12,0.04,17.76094202661245,364.2145148634726,0.08938556331292487,0.008249871566734226,0.16276394194483879,0.15656765089844918
2151 - 2200,gneE55-n,1.819523759523748,0.14090575472068806,13.28,9.08,1399.100845260167,27214.01620963277,7.008090409630454,0.6325185286380878,12.169876861345056,11.698742000255304
2151 - 2200,gneE56,13.47600921178652,0.015747634980570194,0.84,0.0,44.147310962128124,3095.420040529223,0.27436629480735236,0.05782963280942949,1.2842481365603202,1.3305810456505145
2151 - 2200,gneE56-n,12.939943952110827,0.015732214649812466,0.84,0.0,31.040661242401047,2437.268357801895,0.19880805866380893,0.04224775419775196,0.9840729097263663,1.047673889417542
2151 - 2200,gneE57,8.53009526309666,0.08771090922468462,4.58,1.82,282.6899903440753,9450.505223667318,1.50966604172965,0.18966388715345464,4.009351261457197,4.062450926821763
2151 - 2200,gneE58,4.541341051728921,0.019325666461174524,1.02,0.6,107.42529847793247,2983.5989191613976,0.5597012766115832,0.06480259101946181,1.30282479258727,1.2825552347199505
2151 - 2200,gneE59,2.745705583594985,0.18378673637405898,9.66,6.44,1002.2058775942572,19446.799967576055,5.0181602523099516,0.4467857051301216,8.655154534040747,8.35978744738868
2151 - 2200,gneE60,2.6502319876085636,0.10861163967092326,5.64,3.6,554.5631176146779,11559.497053080062,2.796324157832247,0.2619625434780275,5.120977719814769,4.96916526023821
2151 - 2200,gneE61,10.936269014931035,0.03099817184351732,1.54,0.22,145.54518880474643,4639.698316062263,0.7720363425321145,0.09711303786484696,2.0255316313148928,1.9944449915298221
2151 - 2200,gneE62,5.184592953995169,0.15885555114866887,8.32,3.88,626.2190952684199,16811.25032096276,3.245818645052805,0.35626524197565296,7.2800778889199185,7.226658857751123
2151 - 2200,gneE63,12.877920402999832,0.06953958002277744,27.76,0.0,531.5401034651738,58860.83512769932,3.770782884783946,0.850724744427081,22.360020125238,25.301771895375076
2151 - 2200,gneE63-n,11.571780818270707,0.07311708436344631,28.94,0.42,953.7504763776938,67924.48135239752,5.918263952410589,1.1118005315520305,26.9357690009174,29.197911597013718
2151 - 2200,gneE64,13.175889109513019,0.07094419102071933,28.34,0.0,600.861684326941,64262.47682939823,4.211691302600545,0.9633588254508743,24.61869910065384,27.623673696210286
2151 - 2200,gneE64-n,9.907520844501073,0.08234563299034989,32.66,0.38,1394.2887039009497,80254.40043056391,8.22038510893982,1.3790826348220375,32.55553225862769,34.49813011228447
2151 - 2200,gneE65,12.808418913731641,0.06443998479404404,25.82,0.0,535.7758313627323,56604.8846977856,3.744659529280818,0.8363267983342761,21.678602401425625,24.33202271080302
2151 - 2200,gneE65-n,7.849961924561527,0.10559098549013195,41.86,1.72,2177.0053803235987,97096.28562362757,12.174354479832964,1.7310595149894796,39.913001913842905,41.73808884236003
2151 - 2200,gneE66,12.862430846278432,0.06367450393561445,25.42,0.0,484.2848481821085,53924.71811318621,3.444190643482925,0.7751752065581566,20.458220806067338,23.179949504654488
2151 - 2200,gneE66-n,11.270304467525527,0.0764275044834903,30.28,0.38,983.1557856048499,68916.92897725193,6.072852688849302,1.1038926548555772,27.19216600511891,29.624572341039798
2201 - 2250,gneE32,7.670203398936589,0.11650311473310224,8.9,0.42,483.59617299018515,19657.42721254996,2.659451856138878,0.3571464506853354,8.149676999716817,8.450021992642462
2201 - 2250,gneE33,12.19634244759502,0.08728186224383312,4.84,0.0,180.99154806666965,14919.88865067956,1.1750058087737898,0.25349892737295476,5.992778278814351,6.413400246410391
2201 - 2250,gneE34,3.2103171945699107,0.15616594211301366,11.92,7.52,1302.598533882292,29728.433123560353,6.630623889921469,0.6670503300661466,13.13316708294973,12.77948192415598
2201 - 2250,gneE35,6.065215827479906,0.16533987110161744,12.7,0.16,720.5521022300355,28397.713762310672,3.942592427998646,0.5281586979899648,11.958323215040757,12.207146467301017
2201 - 2250,gneE36,9.80485974110564,0.11616015092212269,6.38,0.0,239.07081249269325,16172.175550007742,1.4665766041557746,0.2730041280449187,6.542176662003049,6.951736410404989
2201 - 2250,gneE37,4.697523835814349,0.09379435936264388,7.14,3.76,705.6749964161108,18762.00529560449,3.6549299361600016,0.4020227681948855,8.154929611293268,8.065229751077275
2201 - 2250,gneE38,8.119260683048845,0.10405294930520329,7.88,0.14,350.5930580476431,16696.36559074014,1.9857884315048535,0.2958789415440479,6.863453829960135,7.177129016853053
2201 - 2250,gneE39,11.099072532383374,0.16117070856364557,8.94,0.0,238.16816993684074,19456.075843256982,1.5369275908923195,0.3047963212365665,7.667511549195682,8.363345748230925
2201 - 2250,gneE40,9.603444508661859,0.11157479044204456,8.32,1.08,573.166101967458,26135.318983544592,3.224430112697738,0.49649979536819866,10.955824611356075,11.234544190876669
2201 - 2250,gneE41,10.827725855230234,0.06515719271559711,4.96,0.24,111.20555873664281,9112.187567467467,0.7192402029884832,0.14747516455492674,3.618260896211138,3.9169376387408152
2201 - 2250,gneE42,11.67335819990414,0.0889302773011994,4.92,0.0,181.69077680335843,14069.68582782857,1.1569896065834713,0.24137168873526874,5.685388007690324,6.047939350029593
2201 - 2250,gneE44,3.7906268524389657,0.12116306637691857,9.24,5.18,968.5584427398928,23699.113828258123,4.967877898309252,0.5212903388073146,10.394444076138752,10.187591010032186
2201 - 2250,gneE45,3.1196063901857354,0.03709084934847251,1.94,1.32,220.289706142838,4894.7200234079555,1.1184109477062412,0.11108113493727859,2.166493110005478,2.1041166067565094
